,score,content,clean_teks
395,0,"Pas cek Filter yg dibuat si pembuat filter di akunnya itu sebenernya banyak tapi yg muncul cuman beberapa doang. Pas download filter loadingnya gada dan filternya ga keunduh unduh padahal jaringan bagus banget, penyimpanan hp juga masi luas banget. Padahal buat scroll2 beranda liat ini itu lancar banget tapi pas mo buat nyoba filter kagak bisa padahal sebelum update biasanya langsung keunduh dan langsung bisa dicoba.",pas cek filter si buat filter akun sebenernya muncul pas download filter loadingnya filter unduh unduh jaring bagus banget simpan hp luas banget scroll beranda lihat lancar banget pas nyoba filter update langsung unduh langsung coba
396,0,"Kok aplikasi Instagram makin lama makin jelek sih? Banyak banget bugnya mulai dari sering keluar sendiri dari aplikasi, gak bisa masuk ke akun sendiri sampai latar belakang screen yang jadi hitam putih kalau ada masalah. Diperbaiki dong! Orang mau pake aplikasi ini buat bisnis malah aplikasinya gak bisa diandalkan",aplikasi instagram jelek sih banget bugnya aplikasi masuk akun latar screen hitam putih baik orang pakai aplikasi bisnis aplikasi andal
397,0,"Akhir"" ini tulisan saat mengirimkan cerita bermasalah, tiba"" tulisan itu berubah jd warna hijau, tdk jls, dll.. pdhal sy engga mengaktifkan warna hijau dan knp jd seperti ini!?!! Tolong diperbaiki karena ini sangat mengganggu kerapihan dan sy tdk menyukainya~!! dan jg slalu saja bnyk update pdhal baru up kmarin:' udh gitu engga ad tempat dmn reel nya gmn sih!!",tulis kirim cerita masalah tulis ubah warna hijau lain aktif warna hijau tolong baik ganggu kerapihan suka update up kemarin mana reel nya sih
398,0,"Music ig tidak bisa ditambahkan, rekomendasi music yang keluar juga tidak sesuai dengan histori pencarian sebelumnya. Jika ketik manual music yang dicari juga hanya keluar mucic tidak ditemukan. Lahh napa aneh banget sih abis di update jadi makin aneh fiturnya",musik ig rekomendasi musik sesuai histori cari ketik manual musik cari mucic temu lahh aneh banget sih habis update aneh fiturnya
399,0,"ig nya aku kok kalo dibuka apk nya malah layar item semua, udah seminggu lebih kaya gitu tak diemin aja tapi tetep aja, aku hapus terus download lagi juga tetep sama aja, padahal sinyal bagus wifi lancar pake data juga lancar, kalo boleh tau kenapa yaa? atau di blokir sama kominfo (?)",ig nya buka apk nya layar item minggu kaya diemin hapus download sinyal bagus wifi lancar pakai data lancar tau yaa blokir komunikasi informatika
400,0,"mengecewakan! developer nya mohon tanggap, saya baru selesai meng-uninstall instagram dikarenakan ada beberapa bug sekarang ketika di install kembali, hanya layar hitam selama hampir 30 menit tidak ada perubahan. bahkan saya sudah uninstall dan install berulang kali tapi hasilnya tetap sama!",kecewa developer nya mohon tanggap selesai menguninstall instagram bug install layar hitam menit ubah uninstall install ulang kali hasil
401,0,"setelah di update, ig ku bener bener ga bisa dibuka. saat aplikasinya si buka, hanya layar hitam yang ditampilkan terus menerus. saya sudah coba download ulang berkali kali dan menghapus data instagram yang terdapat di file hp, tetapi tetap saja hasilnya sama dan tidak ada perubahan apapun.",update ig ku bener bener buka aplikasi si buka layar hitam tampil terus coba download ulang kali kali hapus data instagram file hp hasil ubah apa
402,0,"Reels error, durasi musik yang diterapkan tidak sesuai durasi video, tidak bisa diatur untuk menjadi pas, saya sebagai konten kreator merasa kesal dengan reels yang sekarang, musik tidak lagi bisa pas sesuai durasi video yang akan diupload",reels error durasi musik terap sesuai durasi video atur pas konten kreator kesal reels musik pas sesuai durasi video diupload
403,0,"Semakin tidak bagus aka. Saat siaran langsung, audionya saya pakai jack dari mixer ke ponsel, suara yg lain masih masuk ke mic ponsel, dulu sebelum di update bagus banget suara jernih memakai jack dari sound ke ponsel.",bagus aka siar langsung audio pakai jack mixer ponsel suara masuk mic ponsel update bagus banget suara jernih pakai jack sound ponsel
404,0,"Halo insta. Ada kendala terkait app ig di hp android ku, setelah aku hapus data dan cache, kenapa tampilan ig malah jadi white screen. Sama sekali tidak bekerja. Adakah pencerahan? Sudah dicoba untuk reinstall berkali-kali tapi masih sama. Mohon dibantu. Thx 😭",halo insta kendala kait app ig hp android ku hapus data cache tampil ig white screen ada cerah coba reinstall berkalikali mohon bantu terimakasih
405,0,"Ada bug meresahkan, dimana ketika ingin membuat story dari video galeri soundnya seperti tergeser dan tidak pas dengan videonya!!!!",bug resah mana story video galeri soundnya geser pas video
406,0,"Hallo kak, Instagram saya Erorr, jika dibuka hanya menampilkan layar putih saja, sudah uninstall berkali"" dan di update pun sudah, tetapi tetap tampilan nya layar putih? Bagaimana caranya untuk memulihkan nya? Terima kasih",hallo kak instagram erorr buka tampil layar putih uninstall kali update tampil nya layar putih pulih nya terima kasih
407,0,"Terakhir kali pakai mau masuk gak bisa, itu kejadian akhir Juli 2022.... ternyata setelah ganti hp dan baca komentar ternyata bukan masalah hpku,tapi aplikasinya banyak bug dan sering update terbaru biasanya gak .... performa Instagram menurun nih....",kali pakai masuk jadi juli ganti hp baca komentar hpkutapi aplikasi bug update baru performa instagram turun nih
408,0,"Tolong dong diperbaiki apk nya Masa filter yang udh tersimpan bahkan sudah di pakai berkali kli bisa hilang tbtb. Dan mengapa semakin banyak mengupdate fitur nya berkurang filter yg di pakai berkali"" hilang juga tiba"".",tolong baik apk nya filter simpan pakai kali kli hilang tbtb mengupdate fitur nya kurang filter pakai kali hilang
409,0,"Semakin kesini kok performanya semakin buruk ya? Ada apa? 1. Ketika ada DM masuk waktunya tidak begitu akurat pasti selalu telat muncul notifikasinya 2. Setiap posting video reels kenapa suaranya pecah padahal video asli tidak sama sekali pecah 3. Kenapa fitur untuk kembalikan reels ke kisi profil di hilangkan, capek loh harus download aplikasi instagram yang versi lama agar bisa kembalikan video reels ke kisi profil tolong kembalikan fitur tersebut. Kalau bisa video reels disediakan fitur arsip",kesini performa buruk ya dm masuk akurat telat muncul notifikasi posting video reels suara pecah video asli pecah fitur kembali reels kisi profil hilang capek loh download aplikasi instagram versi kembali video reels kisi profil tolong kembali fitur video reels sedia fitur arsip
410,0,Eror terus.. Udah lama gak bisa bikin reel.. Kadang susah bikin story terus.. Gak bisa menjelajahi fitur musik.. Udah di update berkali2 tapi gak ada perbedaan. Apa nya yg salah,eror bikin reel kadang susah bikin story jajah fitur musik update kali beda nya salah
411,0,"Aplikasi udah lebih 7 kali saya download, tapi gk bisa juga di buka tu Instagram, Cuma layar putih aj kelihatan, udah saya tunggu juga 30 menit. Sedangkan penyimpanan saya masih banyak kosong dan versi hp saya udah baru juga, kok gk bisa di buka itu Instagram minn?? Mohon Penjelasannya min..,",aplikasi kali download buka instagram layar putih tunggu menit simpan kosong versi hp buka instagram minn mohon jelas min
412,0,"susah bgt buat tambah akun, atau buat akun baru, loadingnya kenapa jd lama bgt??!! udh di uninstal tetep lama, padhaal jaringan wifi /data full. kl gada perubahan, bintangnya bakal tetap 1, jika ada perubahan, akan saya ganti. so , i can't wait for it",susah banget akun akun loadingnya banget uninstal padhaal jaring wifi data full kl ubah bintang ubah ganti i cant tunggu it
413,0,"Makin diupdate malah makin gak bagus kualitasnya. Bikin palak aja 1. reel sering macet² , sound di reel juga begitu. 2. Reel macet ditengah, tapi sound masih berjalan. 3. Upload reel susah, sering tidak terkirim, padahal sinyal full, kuota masih banyakkkk.Alhasil harus bolak balik kalo mo upload reel. Keterangan tidak terkirim tidak ada, sehingga gak tau tidak terkirim karena apa 4. Tulisan 'tidak terkirim' tidak bisa dihapus, mengganggu tampilan. 5. Banyak kali makan ruang. 6. Boros kuota.",diupdate bagus kualitas bikin palak reel macet sound reel reel macet tengah sound jalan upload reel susah kirim sinyal full kuota banyakkkkalhasil bolak upload reel terang kirim tau kirim tulis kirim hapus ganggu tampil kali makan ruang boros kuota
414,0,Saya sangat tidak puas melihat Instagram sekarang...kita melihat efeknya/filter yg buat malah ngebug..hnya sedikit yg bisa di lihat..padahal filter yg si pembuat banyak yg di posting..mohon Mimin di perbaiki,puas instagram sekarangkita efeknyafilter ngebughnya lihatpadahal filter si buat postingmohon mimin baik
415,0,"Instagram makin gak jelas, Instagram saya tidak bisa di buka saat buka aplikasinya jadi gelap dan gak buka udah saya hapus download Sampek 7x tetap aja gelap gak kebuka, padahal dulunya saya suka banget sama Instagram tapi sekarang semakin ke belakang semakin gak jelas, tolong di perbaiki dong bug dan fitur-fiturnya",instagram instagram buka buka aplikasi gelap buka hapus download sampek x gelap buka dulunya suka banget instagram tolong baik bug fiturfiturnya
416,0,"Sering bug di versi terbaru, Ig story' ga bisa save dan gambar story' lonjong. Makin payah banyak bug nya. Harusnya tiap update kan bug2 itu hilang. Ini malah ada terus.",bug versi baru ig story save gambar story lonjong payah bug nya update bug hilang
417,0,"Untuk story instagram durasinya sempat 1 menit, tapi mengapa sekarang kembali ke 15 detik? Kemudian untuk durasi video reels, mengapa tidak seperti dulu yang bisa lebih dari 90 detik? Sekarang sangat terbatas sekali ruang gerak berkreatifitas, segera update untuk hasil yang lebih baik bagi kreator!",story instagram durasi menit detik durasi video reels detik batas ruang gerak berkreatifitas update hasil kreator
418,0,"Setelah update malah semakin banyak bug ! 1. Postingan Video setelah dihapus dan dipulihkan kembali malah menjadi foto bukan video. 2. Video Reels yang dipulihkan setelah dihapus juga hilang dari kisi/gulungan Reels di profil, tidak bisa muncul di gulungan/kisi lagi, sama halnya juga dengan postingan Video biasa. 3. Postingan Video biasa berubah menjadi video Reels. Tolong diperbaiki, jika tidak maka akan banyak pengguna instagram yang meninggalkan aplikasi ini",update bug postingan video hapus pulih foto video video reels pulih hapus hilang kisigulungan reels profil muncul gulungankisi hal postingan video postingan video ubah video reels tolong baik guna instagram tinggal aplikasi
419,0,"Kenapa sekarang tidak bisa bikin reels. Tulisannya ""musik tidak tersedia di benerapa akun"". Saya coba update malah berubah tampilannya tidak bisa bikin reels! Aneh. Perbaiki sekarang juga! Kecewa banget sama instagram, padahal sosmed yang saya gunakan lebih banyak di instagram! Kacau!👎👎 KECEWA BANGET!!!",bikin reels tulis musik sedia benerapa akun coba update ubah tampil bikin reels aneh baik kecewa banget instagram sosmed instagram kacau kecewa banget
420,0,"Dear Instragram, knpa setelah di update jadi eror . Tampilan profil yg sblm di update menu feed reels ada lalu setelah di update feed reels hilang hanya ada feed video saja di menu profil saya. Tolong perbaiki bug dan eror lainnya, agar kami pengguna Instagram lebih nyaman",dear instragram update eror tampil profil update menu feed reels update feed reels hilang feed video menu profil tolong baik bug eror guna instagram nyaman
421,0,"Instagram adalah aplikasi terburuk yang pernah ada, mau bikin akun baru tidak bisa. Akun kedua ku dibanned & ketiga kena phising, APA YANG SUDAH KALIAN PERBUAT ITU.... KEJAM! Entah bisa diselesaikan masalahnya atau tidak, Sosmed Instagram ini benar² paling tidak menarik buat saya! @stevanuspoernomo",instagram aplikasi buruk bikin akun akun ku dibanned tiga kena phising buat kejam selesai sosmed instagram benar tarik stevanuspoernomo
422,0,"Terpaksa aku beri ⭐ 2 karena eror layarnya hitam, sudah aku upgrade tetap hitam coba aku uninstall dan download lagi tetap hitam. Jadi sampe sekarang masih ngg bisa buat loginn. Tolong y pihak Instagram segera diperbaiki. Mungkin dengan adanya ulasan² seperti ini, kalian bisa bergerak lebih cepat dalam memperbaikinya. Terimakasih saya tunggu normalnya.",paksa eror layar hitam upgrade hitam coba uninstall download hitam loginn tolong y instagram baik ulas gerak cepat baik terimakasih tunggu normal
423,0,Semakin update malah semakin eror. Sering ngebug saat melihat snapgram dan fitur untuk tambahkan filter juga sering tidak ada. Kalo emang gak kuat untuk menambah fitur baru mending gak usah daripada mengakibatkan ke yg lain nya,update eror ngebug snapgram fitur tambah filter emang kuat tambah fitur mending akibat nya
424,0,Tadi saya tidak sengaja aplikasi Instagram saya terhapus setelah saya mencoba untuk mendownload nya lagi dan masuk ingin log in tetapi tidak bisa saat masuk ke aplikasi nya semua nya putih ini Instagram lagi membuat fitur baru atau bagaimana? Tolong saya mohon sekali untuk memperbaiki aplikasi Instagram secepatnya terimakasih 🙏,sengaja aplikasi instagram hapus coba unduh nya masuk log in masuk aplikasi nya nya putih instagram fitur tolong mohon baik aplikasi instagram cepat terimakasih
425,0,"Saya suka main ig, tpi kenapa ig nya jadi seperti ini tidak bisa di buka saya udah uninstall terus instal lagi eh makin parah, makin gak bisa di buka tiap klik ig pasti layarnya jdi item kirain HP saya yang ngebug ternyata setelah baca komenan disini banyak juga yang gak bisa kebuka. Tolong ig nya di update kek dulu aja soal nya kalo di update kek skrg lebih jelekan sekarang dari pada dulu,, kmblikan ig kek dulu:)) supaya lebih enak make ig nyaa, semoga di baca🙏",suka main ig ig nya buka uninstall instal eh parah buka klik ig layar item kirain hp ngebug baca komenan buka tolong ig nya update nya update jelek kmblikan ig enak pakai ig nyaa moga baca
426,0,"Kenapa saya gak bisa login ya? Udah brp hari nunggu gak ada perubahan tetap layar hitam, udah install uninstall brp kali gak ngaruh juga, giliran saya pakai ig lite bisa, tolong diperbaiki semenjak update jdi jelek banget, sering bug! Mana apk nya berat banget",login ya nunggu ubah layar hitam install uninstall kali pengaruh gilir pakai ig lite tolong baik semenjak update jelek banget bug apk nya berat banget
427,0,"Ini kenapa Instagram saya gak bisa kebuka, gak bisa di akses ,setiap dibuka apk nya layar nya jadi putih semua,udh berkali"" saya instal ulang tetap seperti itu, dan terpaksa saya instal Instagram lite ,,tolong perbaiki",instagram buka akses buka apk nya layar nya putih semuaudh kali instal ulang paksa instal instagram lite tolong baik
